"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"150",1501.93946136041,0.165361150808817,0.0278494377654545,5.93768363302248,2.89077179331607e-09,5.47531449466019e-07,"ENSG00000153201.11"
"151",2898.79809773142,-0.17781839040046,0.0299673774482574,-5.93373212946267,2.96124826257435e-09,5.5716572442384e-07,"ENSG00000164691.12"
"152",104.370587743173,-0.421310329830692,0.0710610870479741,-5.92884724020984,3.05068722598318e-09,5.7021759721979e-07,"ENSG00000197721.12"
"153",1249.42798200646,-0.297069902372174,0.050213652803509,-5.91611814290105,3.2962848223855e-09,6.12096392737219e-07,"ENSG00000197852.8"
"154",3825.1157534445,-0.270884203015813,0.0459375945411159,-5.89678684140418,3.70648166726393e-09,6.70731532793856e-07,"ENSG00000156675.11"
"155",145.256495545857,-0.233157201291104,0.0395207295183888,-5.89961784947865,3.64344458427048e-09,6.70731532793856e-07,"ENSG00000157045.4"
"156",1329.52988316492,-0.278440256380179,0.0472119178761016,-5.8976688282584,3.68672977330215e-09,6.70731532793856e-07,"ENSG00000158828.5"
"157",151.665649563039,-0.189649077579419,0.0321572783134594,-5.89754753902918,3.68943992903585e-09,6.70731532793856e-07,"ENSG00000167065.9"
"158",33.5859165743094,-0.403990950576783,0.0687436516533971,-5.87677466733496,4.18337028738851e-09,7.52238817943007e-07,"ENSG00000188596.5"
"159",587.541626328268,-0.219740082264735,0.0373988321202497,-5.875586744479,4.21348256233976e-09,7.52888384142358e-07,"ENSG00000123908.7"
"160",2629.68062548973,-0.205008530971165,0.0349305840182726,-5.86902672065036,4.3836079224329e-09,7.59406613928299e-07,"ENSG00000132155.7"
"161",3660.60944698821,-0.238248197798408,0.040592351944384,-5.86928784330688,4.3767100988067e-09,7.59406613928299e-07,"ENSG00000140264.15"
"162",811.925795952595,-0.278817737349841,0.0474881823708771,-5.8713078376491,4.32370561470564e-09,7.59406613928299e-07,"ENSG00000151948.7"
"163",34.6556637595725,-0.309173319716707,0.052677770010944,-5.8691421381823,4.380557745896e-09,7.59406613928299e-07,"ENSG00000163251.3"
"164",45.9119371576643,-0.347847773679265,0.059227866280769,-5.87304246332793,4.2786881811948e-09,7.59406613928299e-07,"ENSG00000266017.1"
"165",1827.65867075219,-0.333138324990979,0.0568205308988369,-5.86299212135305,4.54599800707067e-09,7.78050297463162e-07,"ENSG00000092841.14"
"166",274.442000047717,-0.559182819229514,0.0953723969795296,-5.86315157151324,4.5416328904745e-09,7.78050297463162e-07,"ENSG00000199568.1"
"167",110.248242530083,0.133399438692422,0.0227704359661561,5.85844903851181,4.67209937947641e-09,7.94844404013799e-07,"ENSG00000198874.8"
"168",375.121950730051,0.132932260062929,0.0226977517386186,5.85662675289351,4.72363099643954e-09,7.98827858570498e-07,"ENSG00000171824.9"
"169",490.016714819987,-0.315796636021777,0.0539472134714962,-5.85380811538362,4.80442910184374e-09,8.07684232026523e-07,"ENSG00000140564.6"
"170",76.9802212943478,-0.262159202754227,0.0447984464069887,-5.85197085569756,4.85781767072573e-09,8.11855634370522e-07,"ENSG00000079257.3"
"171",150.926147998543,0.130057506129383,0.0222530303549976,5.84448518042734,5.08137273520093e-09,8.44250764794115e-07,"ENSG00000168872.11"
"172",927.621240275758,-0.28389750096482,0.0486324712384482,-5.83761206731305,5.29542758858405e-09,8.72347831703265e-07,"ENSG00000099785.6"
"173",401.919382139831,-0.238066194734789,0.0407917637391983,-5.83613388861688,5.3425969770993e-09,8.72347831703265e-07,"ENSG00000137073.16"
"174",880.110496449018,-0.273766729668994,0.0469079829685834,-5.83625029991908,5.33886745623084e-09,8.72347831703265e-07,"ENSG00000143797.7"
"175",71.9368663539807,-0.325267405245229,0.055753931153282,-5.83398154205458,5.41201109425147e-09,8.74005321237783e-07,"ENSG00000224152.1"
"176",579636.040988966,-0.575078759173204,0.0985751543519194,-5.83391183056267,5.41427392692442e-09,8.74005321237783e-07,"ENSG00000258486.2"
"177",190.288515112869,-0.332231323854856,0.0569704193158941,-5.83164610414176,5.48832253397371e-09,8.80953285382639e-07,"ENSG00000125356.6"
"178",302.598943165646,0.168264687099404,0.028867910866107,5.82877950121979,5.58342194685295e-09,8.91183151303591e-07,"ENSG00000165733.7"
"179",265.361015425716,-0.168217634093702,0.0288881094398051,-5.82307521522728,5.77745376846198e-09,9.17001335283649e-07,"ENSG00000143158.6"
"180",42.8185848113511,-0.404827630250046,0.0695424072032461,-5.82130597042591,5.83895639704513e-09,9.21614389980273e-07,"ENSG00000181778.4"
"181",344.841321709695,-0.295329384131519,0.0508391361472766,-5.80909524654344,6.28113499298689e-09,9.85929979479284e-07,"ENSG00000163235.11"
"182",156.371124064647,0.124088830886526,0.0213840446734669,5.80286997999467,6.51893416653544e-09,1.01763427805186e-06,"ENSG00000156502.9"
"183",314.071564344491,0.147626750537078,0.0254592586825352,5.79854866859688,6.68912910464049e-09,1.0225434687382e-06,"ENSG00000107959.11"
"184",14.1641148477194,-0.409845008095899,0.0706690711904282,-5.79949617551236,6.65144553670315e-09,1.0225434687382e-06,"ENSG00000131187.5"
"185",3545.93938239568,-0.40934949980503,0.0705671313517672,-5.80085220928821,6.59787331125588e-09,1.0225434687382e-06,"ENSG00000132819.12"
"186",135.471023585956,-0.273795147085345,0.0472262657641181,-5.79751844985742,6.73033784991881e-09,1.0225434687382e-06,"ENSG00000152207.3"
"187",256.903541312396,-0.212823227652318,0.0367078220118652,-5.79776232933479,6.72056042253591e-09,1.0225434687382e-06,"ENSG00000179833.4"
"188",6.61592105165402,-0.540074120766791,0.0932862377801638,-5.78942975532487,7.06257848744125e-09,1.06166622966504e-06,"ENSG00000207808.1"
"189",180.529864387907,-0.650905984778897,0.112421439782399,-5.78987412044161,7.04391943803116e-09,1.06166622966504e-06,"ENSG00000240869.2"
"190",215.743687035822,-0.143647043953054,0.0248380168519102,-5.78335399357806,7.32257451567123e-09,1.09495612928808e-06,"ENSG00000077514.4"
"191",295.539886994392,0.179285716363755,0.0310478222401735,5.77450215273951,7.71809431693342e-09,1.14805642742615e-06,"ENSG00000147872.5"
"192",664.34889032826,-0.151944862028128,0.0263371034273807,-5.76923208154173,7.96335722832785e-09,1.17836949069803e-06,"ENSG00000151694.8"
"193",442.140985797733,0.104664031526765,0.0181450494512648,5.76818662345777,8.01290450532825e-09,1.17955766788021e-06,"ENSG00000103051.14"
